date,oil_productivity,gas_productivity,operator_name
2018-05-01,4856.575757575758,5050.79797979798,KRAKEN OPERATING LLC
2018-04-01,5160.530612244898,4785.877551020408,KRAKEN OPERATING LLC
2018-03-01,4991.765306122449,4799.8877551020405,KRAKEN OPERATING LLC
2018-02-01,4086.3541666666665,4078.6041666666665,KRAKEN OPERATING LLC
2018-01-01,4303.284090909091,4516.488636363636,KRAKEN OPERATING LLC
2017-12-01,4534.227272727273,4532.25,KRAKEN OPERATING LLC
2017-11-01,3144.5185185185187,3624.222222222222,KRAKEN OPERATING LLC
2017-10-01,3520.3291139240505,4017.3924050632913,KRAKEN OPERATING LLC
2017-09-01,3383.6666666666665,3838.1604938271603,KRAKEN OPERATING LLC
2017-08-01,3428.24358974359,3862.0128205128203,KRAKEN OPERATING LLC
2017-07-01,2077.1111111111113,2720.902777777778,KRAKEN OPERATING LLC
2017-06-01,2036.134328358209,2603.208955223881,KRAKEN OPERATING LLC
2017-05-01,2106.5915492957747,2686.7323943661972,KRAKEN OPERATING LLC
2017-04-01,2093.7671232876714,2633.849315068493,KRAKEN OPERATING LLC
2017-03-01,1206.9142857142858,1780.8857142857144,KRAKEN OPERATING LLC
2017-02-01,1141.7428571428572,1616.7285714285715,KRAKEN OPERATING LLC
2017-01-01,1262.5428571428572,1709.6,KRAKEN OPERATING LLC
2016-12-01,1233.9571428571428,1654.0,KRAKEN OPERATING LLC
2016-11-01,1301.9714285714285,1765.0714285714287,KRAKEN OPERATING LLC
2016-10-01,1310.8985507246377,1611.7536231884058,KRAKEN OPERATING LLC
2016-09-01,1279.142857142857,1615.3285714285714,KRAKEN OPERATING LLC
2016-08-01,1434.7428571428572,1872.7428571428572,KRAKEN OPERATING LLC
2016-07-01,1441.642857142857,1808.4142857142858,KRAKEN OPERATING LLC
2016-06-01,1388.5142857142857,1727.0857142857142,KRAKEN OPERATING LLC
2016-05-01,1581.3857142857144,1951.2571428571428,KRAKEN OPERATING LLC
2016-04-01,1447.3714285714286,1783.557142857143,KRAKEN OPERATING LLC
2016-03-01,1565.8028169014085,1960.1549295774648,KRAKEN OPERATING LLC
2016-02-01,1527.942857142857,1917.1571428571428,KRAKEN OPERATING LLC
2016-01-01,1698.3142857142857,2053.0,KRAKEN OPERATING LLC
2015-12-01,1568.9710144927535,1914.2173913043478,KRAKEN OPERATING LLC
2015-11-01,1728.5652173913043,2301.0434782608695,KRAKEN OPERATING LLC
2015-10-01,1986.6338028169014,2691.394366197183,KRAKEN OPERATING LLC
2015-09-01,2078.5,2599.442857142857,KRAKEN OPERATING LLC
2015-08-01,2611.478873239437,3118.718309859155,KRAKEN OPERATING LLC
2015-07-01,2512.478873239437,2899.6619718309857,KRAKEN OPERATING LLC
2015-06-01,2209.9295774647885,2529.8169014084506,KRAKEN OPERATING LLC
2015-05-01,2481.845070422535,2663.774647887324,KRAKEN OPERATING LLC
2015-04-01,2075.323943661972,2471.9014084507044,KRAKEN OPERATING LLC
2015-03-01,2682.8732394366198,2815.478873239437,KRAKEN OPERATING LLC
2015-02-01,2616.3714285714286,2680.785714285714,KRAKEN OPERATING LLC
2015-01-01,2444.507462686567,2419.0746268656717,KRAKEN OPERATING LLC
2014-12-01,2683.75,2478.279411764706,KRAKEN OPERATING LLC
2014-11-01,2715.6470588235293,2631.323529411765,KRAKEN OPERATING LLC
2014-10-01,2488.3676470588234,2648.279411764706,KRAKEN OPERATING LLC
2014-09-01,2741.3636363636365,2907.318181818182,KRAKEN OPERATING LLC
2014-08-01,2617.75,2786.421875,KRAKEN OPERATING LLC
2014-07-01,2983.2903225806454,2984.5,KRAKEN OPERATING LLC
2014-06-01,2640.9,2513.0,KRAKEN OPERATING LLC
2014-05-01,2038.3559322033898,1802.8474576271187,KRAKEN OPERATING LLC
2014-04-01,2356.3898305084745,2361.491525423729,KRAKEN OPERATING LLC
2014-03-01,2574.135593220339,2387.135593220339,KRAKEN OPERATING LLC
2014-02-01,2425.9655172413795,2207.0172413793102,KRAKEN OPERATING LLC
2014-01-01,2481.189655172414,2089.2758620689656,KRAKEN OPERATING LLC
2013-12-01,2536.8035714285716,2199.839285714286,KRAKEN OPERATING LLC
2013-11-01,2599.4137931034484,2194.948275862069,KRAKEN OPERATING LLC
2013-10-01,3025.137931034483,2811.7241379310344,KRAKEN OPERATING LLC
2013-09-01,3077.2321428571427,2965.0,KRAKEN OPERATING LLC
2013-08-01,3353.5454545454545,3403.8545454545456,KRAKEN OPERATING LLC
2013-07-01,2764.169811320755,2893.9245283018868,KRAKEN OPERATING LLC
2013-06-01,2713.3541666666665,2701.2708333333335,KRAKEN OPERATING LLC
2013-05-01,3350.127659574468,3122.31914893617,KRAKEN OPERATING LLC
2013-04-01,3153.92,3190.02,KRAKEN OPERATING LLC
2013-03-01,3642.8571428571427,3421.5714285714284,KRAKEN OPERATING LLC
2013-02-01,2891.521739130435,2477.521739130435,KRAKEN OPERATING LLC
2013-01-01,3440.8863636363635,2989.6136363636365,KRAKEN OPERATING LLC
2012-12-01,3754.5,3116.3809523809523,KRAKEN OPERATING LLC
2012-11-01,4027.1428571428573,3241.4761904761904,KRAKEN OPERATING LLC
2012-10-01,4118.1,3458.025,KRAKEN OPERATING LLC
2012-09-01,4003.6666666666665,3472.230769230769,KRAKEN OPERATING LLC
2012-08-01,4810.945945945946,4305.405405405405,KRAKEN OPERATING LLC
2012-07-01,4031.4285714285716,3493.0,KRAKEN OPERATING LLC
2012-06-01,4392.375,3576.375,KRAKEN OPERATING LLC
2012-05-01,4665.689655172414,3752.7586206896553,KRAKEN OPERATING LLC
2012-04-01,4585.821428571428,3865.5,KRAKEN OPERATING LLC
2012-03-01,4669.7307692307695,3517.346153846154,KRAKEN OPERATING LLC
2012-02-01,4012.714285714286,2505.904761904762,KRAKEN OPERATING LLC
2012-01-01,4621.631578947368,3514.4736842105262,KRAKEN OPERATING LLC
2011-12-01,3881.45,2803.5,KRAKEN OPERATING LLC
2011-11-01,2985.3888888888887,1681.1666666666667,KRAKEN OPERATING LLC
2011-10-01,3829.0625,2382.9375,KRAKEN OPERATING LLC
2011-09-01,3231.375,1868.8125,KRAKEN OPERATING LLC
2011-08-01,3783.733333333333,2735.6,KRAKEN OPERATING LLC
2011-07-01,4738.7692307692305,3278.846153846154,KRAKEN OPERATING LLC
2011-06-01,3949.1666666666665,1792.8333333333333,KRAKEN OPERATING LLC
2011-05-01,4503.166666666667,2181.8333333333335,KRAKEN OPERATING LLC
2011-04-01,4627.833333333333,2048.5833333333335,KRAKEN OPERATING LLC
2011-03-01,3736.6666666666665,1579.4166666666667,KRAKEN OPERATING LLC
2011-02-01,4797.7,1884.8,KRAKEN OPERATING LLC
2011-01-01,5729.9,1205.4,KRAKEN OPERATING LLC
2010-12-01,4243.888888888889,1656.888888888889,KRAKEN OPERATING LLC
2010-11-01,6080.75,2506.5,KRAKEN OPERATING LLC
2010-10-01,4829.777777777777,1470.2222222222222,KRAKEN OPERATING LLC
2010-09-01,6355.625,3559.25,KRAKEN OPERATING LLC
2010-08-01,4603.0,2753.8571428571427,KRAKEN OPERATING LLC
2010-07-01,6970.2,4468.6,KRAKEN OPERATING LLC
2010-06-01,5213.5,2533.0,KRAKEN OPERATING LLC
2010-05-01,7244.666666666667,4159.666666666667,KRAKEN OPERATING LLC
2010-04-01,7891.5,4742.0,KRAKEN OPERATING LLC
2010-03-01,10386.0,7352.0,KRAKEN OPERATING LLC
2010-02-01,4250.0,2848.0,KRAKEN OPERATING LLC
2018-08-01,4432.342857142857,5704.971428571429,CRESCENT POINT ENERGY US CORP
2018-07-01,3611.655737704918,4215.524590163935,CRESCENT POINT ENERGY US CORP
2018-06-01,3498.098360655738,3867.1147540983607,CRESCENT POINT ENERGY US CORP
2018-05-01,3620.4920634920636,3903.5079365079364,CRESCENT POINT ENERGY US CORP
2018-04-01,3977.9523809523807,4010.15873015873,CRESCENT POINT ENERGY US CORP
2018-03-01,3477.3064516129034,3952.8225806451615,CRESCENT POINT ENERGY US CORP
2018-02-01,2259.27868852459,2795.344262295082,CRESCENT POINT ENERGY US CORP
2018-01-01,2883.462962962963,2831.796296296296,CRESCENT POINT ENERGY US CORP
2017-12-01,2520.7735849056603,3126.0377358490564,CRESCENT POINT ENERGY US CORP
2017-11-01,1954.1538461538462,2370.173076923077,CRESCENT POINT ENERGY US CORP
2017-10-01,1720.75,2314.7884615384614,CRESCENT POINT ENERGY US CORP
2017-09-01,1810.1875,2486.4375,CRESCENT POINT ENERGY US CORP
2017-08-01,2016.8367346938776,2701.061224489796,CRESCENT POINT ENERGY US CORP
2017-07-01,2216.285714285714,2863.265306122449,CRESCENT POINT ENERGY US CORP
2017-06-01,2246.285714285714,2770.673469387755,CRESCENT POINT ENERGY US CORP
2017-05-01,2605.808510638298,3061.723404255319,CRESCENT POINT ENERGY US CORP
2017-04-01,2691.1458333333335,2764.8333333333335,CRESCENT POINT ENERGY US CORP
2011-08-01,3706.6666666666665,4780.333333333333,CRESCENT POINT ENERGY US CORP
2011-07-01,1503.0,1816.6666666666667,CRESCENT POINT ENERGY US CORP
2011-06-01,1861.0,1600.0,CRESCENT POINT ENERGY US CORP
2011-05-01,2028.6666666666667,1616.0,CRESCENT POINT ENERGY US CORP
2011-04-01,6028.5,4080.0,CRESCENT POINT ENERGY US CORP
2011-03-01,1026.3333333333333,1332.3333333333333,CRESCENT POINT ENERGY US CORP
2017-03-01,2446.2083333333335,2466.8125,CRESCENT POINT ENERGY US CORP
2017-02-01,2051.8297872340427,2225.595744680851,CRESCENT POINT ENERGY US CORP
2017-01-01,2623.25,2805.75,CRESCENT POINT ENERGY US CORP
2016-12-01,2021.75,2091.125,CRESCENT POINT ENERGY US CORP
2016-11-01,1547.888888888889,1871.0666666666666,CRESCENT POINT ENERGY US CORP
2016-09-01,1583.780487804878,2030.0,CRESCENT POINT ENERGY US CORP
2016-08-01,1661.6190476190477,1914.7380952380952,CRESCENT POINT ENERGY US CORP
2016-07-01,1660.9761904761904,1964.8809523809523,CRESCENT POINT ENERGY US CORP
2016-06-01,1721.9024390243903,1830.6341463414635,CRESCENT POINT ENERGY US CORP
2016-05-01,1854.4285714285713,1859.0,CRESCENT POINT ENERGY US CORP
2016-04-01,1617.9761904761904,1773.2619047619048,CRESCENT POINT ENERGY US CORP
2016-03-01,1946.1190476190477,2062.7380952380954,CRESCENT POINT ENERGY US CORP
2016-02-01,1896.1190476190477,1902.5714285714287,CRESCENT POINT ENERGY US CORP
2016-01-01,2051.3333333333335,1864.595238095238,CRESCENT POINT ENERGY US CORP
2015-12-01,2181.5238095238096,2155.809523809524,CRESCENT POINT ENERGY US CORP
2015-11-01,2427.9761904761904,2377.0238095238096,CRESCENT POINT ENERGY US CORP
2015-10-01,2601.7619047619046,2518.1428571428573,CRESCENT POINT ENERGY US CORP
2015-09-01,2521.5476190476193,2227.7619047619046,CRESCENT POINT ENERGY US CORP
2015-08-01,2724.690476190476,2450.5476190476193,CRESCENT POINT ENERGY US CORP
2015-07-01,2460.756097560976,2433.1463414634145,CRESCENT POINT ENERGY US CORP
2015-06-01,2488.575,2580.925,CRESCENT POINT ENERGY US CORP
2015-05-01,2887.1315789473683,2648.6052631578946,CRESCENT POINT ENERGY US CORP
2015-04-01,2965.5675675675675,2817.810810810811,CRESCENT POINT ENERGY US CORP
2015-03-01,3289.2432432432433,3138.054054054054,CRESCENT POINT ENERGY US CORP
2015-02-01,2470.3142857142857,2620.2,CRESCENT POINT ENERGY US CORP
2015-01-01,2496.3333333333335,2310.8055555555557,CRESCENT POINT ENERGY US CORP
2014-12-01,3417.3529411764707,3132.735294117647,CRESCENT POINT ENERGY US CORP
2014-11-01,2423.823529411765,2196.205882352941,CRESCENT POINT ENERGY US CORP
2014-10-01,2524.064516129032,2292.8387096774195,CRESCENT POINT ENERGY US CORP
2014-09-01,2184.1935483870966,1967.258064516129,CRESCENT POINT ENERGY US CORP
2014-08-01,2178.896551724138,2126.9655172413795,CRESCENT POINT ENERGY US CORP
2014-07-01,2005.1379310344828,1980.2413793103449,CRESCENT POINT ENERGY US CORP
2014-06-01,2129.5172413793102,2270.896551724138,CRESCENT POINT ENERGY US CORP
2014-05-01,2631.4827586206898,2974.655172413793,CRESCENT POINT ENERGY US CORP
2014-04-01,2863.137931034483,2477.9310344827586,CRESCENT POINT ENERGY US CORP
2014-03-01,2686.6071428571427,2928.1428571428573,CRESCENT POINT ENERGY US CORP
2014-02-01,2012.1923076923076,2378.730769230769,CRESCENT POINT ENERGY US CORP
2014-01-01,2487.6666666666665,2715.074074074074,CRESCENT POINT ENERGY US CORP
2013-12-01,2759.1111111111113,2816.3703703703704,CRESCENT POINT ENERGY US CORP
2013-11-01,3004.962962962963,2760.222222222222,CRESCENT POINT ENERGY US CORP
2013-10-01,3423.4074074074074,3666.777777777778,CRESCENT POINT ENERGY US CORP
2013-09-01,3581.259259259259,3460.3333333333335,CRESCENT POINT ENERGY US CORP
2013-08-01,3999.4074074074074,3703.3333333333335,CRESCENT POINT ENERGY US CORP
2013-07-01,3825.0,3587.6923076923076,CRESCENT POINT ENERGY US CORP
2013-06-01,3875.153846153846,3604.0384615384614,CRESCENT POINT ENERGY US CORP
2013-05-01,4113.16,3405.48,CRESCENT POINT ENERGY US CORP
2013-04-01,4722.041666666667,4023.0833333333335,CRESCENT POINT ENERGY US CORP
2013-03-01,4694.260869565217,3674.4347826086955,CRESCENT POINT ENERGY US CORP
2013-02-01,4784.217391304348,3693.9565217391305,CRESCENT POINT ENERGY US CORP
2013-01-01,4663.782608695652,3686.913043478261,CRESCENT POINT ENERGY US CORP
2012-12-01,4138.318181818182,3031.2727272727275,CRESCENT POINT ENERGY US CORP
2012-11-01,4698.263157894737,3297.5263157894738,CRESCENT POINT ENERGY US CORP
2012-10-01,5622.777777777777,4417.333333333333,CRESCENT POINT ENERGY US CORP
2012-09-01,5643.470588235294,4454.764705882353,CRESCENT POINT ENERGY US CORP
2012-08-01,7218.0625,5457.5,CRESCENT POINT ENERGY US CORP
2012-07-01,6916.3125,5664.75,CRESCENT POINT ENERGY US CORP
2012-06-01,7910.076923076923,4756.153846153846,CRESCENT POINT ENERGY US CORP
2012-05-01,5471.0,3656.8,CRESCENT POINT ENERGY US CORP
2012-04-01,4631.2,4566.8,CRESCENT POINT ENERGY US CORP
2012-03-01,3232.0,2827.8,CRESCENT POINT ENERGY US CORP
2012-02-01,1938.0,2133.0,CRESCENT POINT ENERGY US CORP
2012-01-01,1947.3333333333333,2322.3333333333335,CRESCENT POINT ENERGY US CORP
2011-12-01,2457.6666666666665,3647.0,CRESCENT POINT ENERGY US CORP
2011-11-01,2460.6666666666665,2215.0,CRESCENT POINT ENERGY US CORP
2011-10-01,2185.3333333333335,933.3333333333334,CRESCENT POINT ENERGY US CORP
2011-09-01,1102.0,2066.6666666666665,CRESCENT POINT ENERGY US CORP
2016-10-01,1464.9130434782608,1850.391304347826,CRESCENT POINT ENERGY US CORP
2011-02-01,898.5,687.5,CRESCENT POINT ENERGY US CORP
2011-01-01,2194.5,2062.5,CRESCENT POINT ENERGY US CORP
2010-12-01,1513.0,750.0,CRESCENT POINT ENERGY US CORP
2010-11-01,5145.0,4124.0,CRESCENT POINT ENERGY US CORP
2018-02-01,2132.8703703703704,5911.537037037037,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-01-01,2015.017857142857,5482.857142857143,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-12-01,2511.035087719298,8103.491228070176,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-11-01,2699.4285714285716,7685.910714285715,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-10-01,3588.4821428571427,10709.75,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-09-01,3912.754716981132,10722.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-08-01,3698.2678571428573,10387.80357142857,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-07-01,4047.3454545454547,10482.345454545455,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-06-01,3700.7090909090907,9946.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-05-01,4084.2608695652175,11328.217391304348,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-04-01,4597.478260869565,9470.782608695652,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-03-01,3352.2444444444445,6218.4,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-02-01,4983.627906976744,9136.209302325582,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2017-01-01,3477.288888888889,8662.422222222222,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-12-01,2075.025,6793.325,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-11-01,2755.675,10167.725,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-10-01,3736.725,12899.775,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-09-01,4094.275,11675.075,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-08-01,4333.425,12188.025,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-07-01,5089.605263157895,12790.026315789473,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-06-01,3712.1315789473683,10180.605263157895,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-05-01,4758.828571428571,11061.42857142857,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-04-01,4468.131578947368,8236.552631578947,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-03-01,5031.5526315789475,8570.578947368422,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-02-01,4880.526315789473,8339.947368421053,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2016-01-01,5585.542857142857,9659.57142857143,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-12-01,4662.09375,8434.625,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-11-01,5726.166666666667,8470.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-10-01,6149.933333333333,8797.8,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-09-01,6902.964285714285,9409.714285714286,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-08-01,7537.142857142857,9943.75,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-07-01,7294.56,10826.04,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-06-01,6792.68,10567.96,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-05-01,7830.44,11951.52,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-04-01,5914.826086956522,10334.782608695652,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-03-01,5689.105263157895,10091.526315789473,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-02-01,6152.125,9626.25,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2015-01-01,6620.25,10723.416666666666,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-12-01,4919.8125,8397.25,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-11-01,5629.764705882353,9653.176470588236,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-09-01,6900.0,15128.133333333333,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-08-01,8228.933333333332,17953.6,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-07-01,8304.333333333334,19819.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-06-01,6461.363636363636,17973.363636363636,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-05-01,7018.8,15685.9,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-04-01,8032.5,14720.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-03-01,8575.3,13465.9,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-02-01,7711.7,11661.6,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-01-01,8655.1,11856.8,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-12-01,12103.4,16233.4,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-11-01,10756.5,15741.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-10-01,9334.75,13616.5,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-09-01,11310.125,15818.875,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-08-01,13705.625,18827.625,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-07-01,15417.0,21220.833333333332,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-06-01,9298.166666666666,13895.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-05-01,15622.0,21557.5,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-04-01,19099.75,24093.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-03-01,21423.0,30191.5,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-02-01,11037.5,13395.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2013-01-01,19001.5,22262.0,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-08-01,1517.6842105263158,7354.754385964912,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-07-01,1730.4736842105262,8324.894736842105,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-06-01,1797.280701754386,7665.070175438596,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-05-01,1814.9285714285713,7663.964285714285,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-04-01,2109.8035714285716,8413.94642857143,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2018-03-01,2517.0185185185187,8435.407407407407,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
2014-10-01,4824.466666666666,9815.133333333333,LIBERTY RESOURCES MANAGEMENT COMPANY LLC
